20200618_C_N1N_CD45_CGDA7928_34_S34	20200618_C_N1R_CD45_CGDA7928_33_S33	20200618_C_N2N_CD45_CGDA7928_36_S36	20200618_C_N2R_CD45_CGDA7928_35_S35	20200618_C_P2N_CD45_CGDA7928_40_S38	20200618_C_P2R_CD45_CGDA7928_39_S37	20200618_D_N1N_CD45_CGDA7928_42_S40	20200618_D_N1R_CD45_CGDA7928_41_S39	20200618_D_N2R_CD45_CGDA7928_43_S41	20200618_D_P1N_CD45_CGDA7928_46_S44	20200618_D_P1R_CD45_CGDA7928_45_S43	20200618_D_P2N_CD45_CGDA7928_48_S46	20200618_D_P2R_CD45_CGDA7928_47_S45
NFE2	6.88833794705974	12.6568988451226	345.474980579154	436.513169731038	260.053042010021	95.3841675159843	153.681063888458	0	68.5621755581794	10.7784791840687	24.2094686588056	40.2666030833783	115.192393203201
NFE2L1	2210.17243272803	1149.24641513713	2467.3670537262	1618.69788521827	1912.61233033866	2018.96487908833	1404.24605705713	1698.55674456209	1744.32859634381	1316.63268802316	1318.07107142386	1729.39897858099	2022.84823821984
NFE2L2	6654.13445685971	6374.01425840375	13231.5827735379	10138.5490119771	11526.7955202049	8740.56793373035	12324.9866962759	6927.78601921762	10545.2187679937	8622.78334725493	7359.67847227692	5674.49360374993	11536.6927132296
NFE2L3	2.95214483445417	1.26568988451226	15.257570120215	31.3772680144932	3.33401335910284	1.98717015658301	5.86568946139152	1.57128283493255	12.4658501014872	0	0.896646987363172	8.25981601710325	32.2887768827154
NFIA	928.941574574914	253.137976902452	720.37527496158	460.507551153886	697.920129838861	405.382711942933	646.398978645345	3.1425656698651	576.990776125977	325.84171687223	419.630790085965	261.21668154089	822.054806041023
NFIB	1665.00968663215	251.239442075684	502.409987529937	368.221468758318	437.867087828839	500.766879458917	622.936220799779	546.806426556528	131.781843930007	209.765787197644	162.293104712734	295.288422611441	266.164241871032
NFIC	445.77387000258	268.959100458856	916.544033650059	783.508839538375	1256.92303638177	535.54235719912	1258.77695841462	76.9928589116951	1011.51469394924	295.164506886804	337.139267248553	304.580715630682	1403.2527899299
NFIL3	3639.994580882	4290.68870849657	8678.28791909087	5643.29393848901	13851.7141692859	5263.02015971009	9903.63008661344	4842.69369726213	6450.18700965521	4496.28404732341	5493.75609157416	4858.83677206098	12410.2350283539
NFIX	1741.76545232796	536.652511033199	2068.49057772629	1544.86901930181	2802.79389721912	754.131074423251	1738.59035635645	886.203518901959	1267.95503889412	397.974616027151	589.993717684967	733.058671517913	2312.5745605188
NFKB1	25899.1666326665	21816.6965393379	36589.8328011499	35687.9509231902	52546.2732150334	27945.5739120268	61264.7801484498	7520.15964798719	50694.1602734263	30716.1783332455	28168.1651080141	18154.0431285908	35113.6085251302
NFKB2	12660.7651466958	13994.1002081098	13994.4612795486	16300.4907335292	18487.1040762252	11801.8035599465	17016.3651274968	3882.63988511834	20216.937611019	11208.789237648	16657.0110842456	10748.0855922556	15413.9639480919
NFKBIA	93286.7927204738	66818.9332281136	147282.414196873	105968.416971535	117307.260040033	80271.7384751705	100744.389637292	93045.084353366	83619.1416450471	65221.4066565829	79821.3081090443	59523.3316502524	100373.589953325
NFKBIB	5830.486048047	6220.86578237777	12256.1881122813	9107.71347161864	10786.644554484	6636.15473790895	8658.93078290615	12391.1364362781	8168.69348793165	6185.18882408863	7090.68437606797	5874.79414216468	9550.49660011991
NFKBIE	2069.45352895238	4626.09652789232	7587.37165549549	6125.95014941783	11666.8240812872	4872.54122394153	6797.16094786049	1239.74215676178	6214.22627559135	2970.714685886	4311.07871524213	2937.39707108234	9231.09950987468
NFKBIL1	58.0588484109321	235.418318519281	350.924112764945	143.966288537087	310.063242396564	249.389854651167	166.585580703519	14.141545514393	325.002520503058	123.537953725095	242.99133357542	234.372279485305	411.90007266599
NFKBIZ	5981.04543460416	6151.25283872959	15801.393512357	12268.5117936669	20658.6581107875	10523.0595641853	19982.0577191763	7506.0181024728	12852.2914546333	6937.19502562327	9525.08094675898	6100.90660563288	19123.6826110223
NFRKB	1484.92885173045	2130.15607563414	1526.84683845866	1579.93773061213	1471.41122915072	2791.97406999912	2374.43109397129	1092.04157027812	1472.75114770427	2269.28442513815	2523.16462243997	1648.86577241424	1733.12191592088
NFS1	3.93619311260557	8.2269842493297	11.9880908087404	18.4572164791137	36.6741469501312	15.897361252664	16.4239304918962	26.7118081938534	5.34250718635164	5.80379648372928	13.4497048104476	17.5521090363444	13.9627143276607
NFU1	347.369042187441	425.904646138376	260.468518480813	370.990051230185	267.832406514595	358.684213263232	193.56775222592	1271.16781346043	346.372549248465	456.841694647833	376.591734692532	466.679604966333	355.176545709869
NFX1	2180.65098438348	2143.44581942152	2783.41672050208	3384.13064144549	3328.456670171	2672.74386060414	4208.04561960227	1241.31343959672	3229.54559414957	2685.49954439988	2145.67624076007	2215.69564658795	3104.95859861355
NFXL1	197.79370390843	177.829428773973	204.887370185744	279.626829658572	150.030601159628	200.704185814884	405.905710728293	439.959193781115	253.769091351703	299.310075803753	170.362927599003	168.293751348479	360.412563582742
NFYA	245.028021259696	455.648358424414	267.007477103763	399.598736772811	559.002906542909	490.831028676002	581.876394570038	105.275949940481	549.387822329827	386.367023059692	388.248145528254	444.997587921437	492.185680050039
NFYB	923.037284906005	1142.91796571457	483.882938098248	544.487886133853	640.130564947745	781.951456615413	716.787252182043	3232.12879145626	516.442361347325	897.930227411259	807.878935614218	1079.97094423625	609.123412544198
NFYC	3097.78397962058	4086.91263709009	2821.56064580262	3568.70280623663	2609.42112239115	3794.50141399525	3138.14386184446	3851.21422841968	3258.9293836745	4667.91060048512	3770.40058186214	4616.20467655858	2986.27552682843
NGB	0	5.69560448030518	0	0	0	0.993585078291503	0	0	11.5754322370952	0	0.896646987363172	0	0
NGDN	5297.13188128894	8200.40476175495	2659.17650666605	3340.75618271958	2378.26286282669	3751.77725562871	2304.04282043459	21331.7357670443	2265.22304701309	6536.73306824595	4837.41049682431	6613.01519869329	2408.56822152147
NGEF	507.768911526118	39.2363864198801	112.252123027296	43.3744587259171	42.2308358819693	67.5637853238222	229.935026886547	197.981637201502	68.5621755581794	46.4303718698343	98.6311686099489	93.9554071945494	93.3756520662309
NGF	437.901483777369	33.5407819395749	8.71861149726572	14.7657731832909	16.6700667955142	15.897361252664	23.4627578455661	161.842131998053	32.0550431181098	39.7974616027151	105.804344508854	37.1691720769646	4.36334822739397
NGFR	1353.06638245816	535.386821148687	1399.33714531115	900.712164180747	1862.60212995212	1142.62284003523	881.026557101006	51.8523335527742	601.032058464559	602.765720524455	746.906940473522	970.528382009631	938.992538535182
NGLY1	890.563691727009	1331.5057585069	607.033325497126	933.935153843152	910.185647035075	1308.55154810991	898.62362548518	1949.9619981513	967.884218594039	1365.55040124316	1020.38427161929	1203.8681844928	742.641868302453
NGP	0	0	22.8863551803225	19.3800773030694	7.77936450457329	0	15.2507925996179	0	0	1.65822756677979	16.1396457725371	1.03247700213791	0
NGRN	2857.67619975164	3222.44644596822	1467.99621085212	2125.34847756994	1683.67674634693	2871.46087626244	1778.47704469391	3395.54220628924	2380.97736938405	3163.89819741585	2612.82932117628	2568.80278131911	1773.26471961291
NHEJ1	127.926276159681	127.201833393482	81.7369827868662	74.7517267404104	45.5648492410721	199.710600736592	62.1763082907501	166.555980502851	102.398054405073	148.411367226792	120.150696306665	149.709165309996	39.2701340465457
NHLRC1	0	13.2897437873788	8.71861149726572	9.22860823955684	27.7834446591903	19.8717015658301	39.8866883374623	0	18.6987751522307	9.94936540067877	4.48323493681586	4.12990800855162	10.4720357457455
NHLRC2	947.63849185979	794.220402531445	547.092871453424	582.325179916036	592.343040133937	705.445405586967	943.202865391756	421.103799761924	713.224709377944	864.765676075663	876.920753641182	574.057213188676	745.259877238889
NHP2	18.6969172848764	55.6903549185395	18.5270494316897	11.0743298874682	10.0020400773085	14.9037761743725	11.731378922783	86.4205559212904	24.9317002029743	30.6772099854262	30.4859975703479	20.6495400427581	19.1987322005335
NHS	186.969172848764	12.0240539028665	1.08982643715822	90.440360747657	67.7916049684244	67.5637853238222	69.2151356444199	1.57128283493255	43.630475355205	7.46202405050908	13.4497048104476	32.0067870662751	25.307419718885
NIACR1	517.609394307632	623.352268122289	4304.81442677495	4993.5999184242	3082.85101938376	1085.98849057261	1669.37522071203	197.981637201502	1619.67009532894	750.347973967857	730.767294700985	662.850235372535	2410.31356081243
NIBAN1	549.098939208477	493.619054959782	626.650201365974	527.876391302651	939.080429480632	445.126115074593	1035.88075888174	174.412394677513	769.321034834636	480.056880582751	527.228428569545	364.464381754681	672.82829666415
NIBAN2	3050.54966226931	1015.08328737883	5609.33667205333	3523.4826258628	6945.86116479758	2078.57998378582	4213.91130906366	0	4287.36201704719	1387.93647339469	1867.71567467749	1059.32140419349	3297.81859026436
NIBAN3	414.284325101736	1113.17425342853	26.1558344917972	587.86234485977	8.8907022909409	877.335624131397	12.9045168150613	975.766640493115	685.621755581794	612.715085925134	758.563351309244	900.319945864254	36.6521251101093
NICN1	255.852552319362	106.950795241286	210.336502371536	206.720824566073	244.494313000875	185.800409640511	96.1973071668209	160.27084916312	162.056051319333	161.67718776103	197.262337219898	208.560354431857	218.167411369698
NID2	565.82775993705	340.470578933799	1337.21703839313	799.197473545622	1183.57474248151	225.543812772171	959.626795883652	3.1425656698651	611.717072837263	471.765742748852	424.11402502278	243.664572504546	897.1043955522
NIF3L1	119.069841656318	225.925644385439	92.6352471584483	111.666159698638	81.1276584048357	187.787579797094	158.373615457571	832.779902514253	157.603961997373	160.84807397764	145.256811952834	162.098889335651	110.829044975807
NIFK	2397.14160557679	3557.85426536397	1296.89346021828	998.53541152005	1118.00581308582	1606.62707159736	1203.63947747754	4599.14485784758	1172.68032740418	3095.08175339449	2498.0585067938	3454.66804915343	1233.95487870701
NIN	281.437807551298	409.450677639717	320.408972524515	509.419174823537	461.205181342559	509.709145163541	252.224646839835	337.825809510499	507.538182703406	612.715085925134	512.882076771734	405.763461840197	292.344331235396
NINJ1	5147.55654300993	3532.54046767372	22208.4831364101	16049.4725894133	18472.6566850025	5938.65801294831	17227.5299481069	6885.36138267444	14361.5497347776	4092.50563481253	5786.06300945455	3491.8372212304	17339.0731860181
NINJ2	0	0	0	0	0	3.97434031316601	0	0	19.5891930166227	4.14556891694949	0.896646987363172	4.12990800855162	0
NIP7	3641.9626774383	4428.01606096615	1600.95503618542	1617.77502439431	1294.70852111827	2038.83658065416	1572.00477565293	12875.0915494373	1358.7776610621	3877.76516491455	2871.96030052424	4342.59827099203	1850.93231806052
NIPA1	72.819572583203	18.3525033254278	59.9404540437018	127.354793705884	88.907022909409	34.7754777402026	53.9643430448019	54.9948992226393	34.7262967112856	23.2151859349171	56.4887602038798	81.5656831688946	95.9936610026673
NIPA2	1811.63288007671	1403.6500819241	2018.35856161701	1591.0120604996	2214.89620823065	1706.9791645048	2445.99250540026	1203.60265155833	2242.0721825389	1761.03767592014	1523.40323153003	1236.90744856121	2124.07791709538
NIPAL1	42.3140759605098	156.945545679521	108.982643715822	120.894767938195	137.805885509584	242.434759103127	72.7345493212548	124.131343959672	143.357276167102	194.841739096626	187.399220358903	138.351918286479	195.47800058725
NIPAL2	422.156711326947	117.076314317384	78.4675034753915	142.120566889175	138.917223295952	167.915878231264	25.8090336301227	3.1425656698651	134.453097523183	111.101246974246	121.943990281391	153.839073318548	198.096009523686
NIPAL4	28.5374000663904	24.6809527479891	0	0	15.5587290091466	5.96151046974902	58.6568946139152	0	60.5484147786519	19.8987308013575	20.622880709353	13.4222010277928	1.74533929095759
NIPSNAP1	224.363007418517	384.136879949472	216.875460994485	116.280463818416	118.913143141335	387.498180533686	75.0808251058114	234.12114240495	193.220676573051	304.284758504092	326.379503400195	401.633553831645	125.664428948946
NIPSNAP2	104.309117484048	147.452871545679	38.1439253005375	70.137422620632	68.902942754792	90.4162421245267	86.8122040285944	202.695485706299	79.2471899308826	101.980995356957	95.9412276478594	54.721281113309	89.8849734843157
NIPSNAP3B	199.761800464732	219.597194962877	240.851642611966	175.34355655158	272.277757660065	200.704185814884	246.358957378444	559.376689235988	248.426584165351	184.892373695947	181.122691447361	333.490071690544	371.757268973966
NIT1	904.340367621129	1070.77364229737	591.775755376911	642.311133473156	675.693374111508	744.195223640335	734.384320566218	1236.59959109192	718.567216564295	1052.97450490517	895.750340375809	871.410589804392	638.794180490477
NIT2	869.89867788583	992.300869457614	514.398078338678	539.873582014075	517.883408447307	620.990673932189	438.753571712085	1987.67278618968	261.78285213123	833.259352306847	695.798062193822	1073.77608222342	509.639072959615
NKAIN4	12.7926276159681	4.42991459579292	0	0	0	1.98717015658301	0	0	0	0	3.58658794945269	3.09743100641372	0
NKAP	742.956450004301	928.383530289744	489.332070284039	668.151236543915	559.002906542909	1040.2835769712	544.335982017133	1018.19127703629	691.854680632537	881.347951743461	890.37045845163	948.846364964735	606.505403607761
NKAPD1	1490.83314139936	1086.59476585378	1291.44432803249	1074.20999908442	1274.70444096365	1237.01342247292	1289.27854361386	1473.86329916673	1103.22773398161	1450.12000714893	1140.53496792596	1166.69901241583	1480.04771873203
NKAPL	12.7926276159681	8.2269842493297	5.44913218579108	3.69144329582273	0	3.97434031316601	1.1731378922783	6.28513133973021	1.78083572878388	7.46202405050908	8.06982288626855	2.06495400427581	4.36334822739397
NKD1	327.688076624413	141.757267065373	143.857089704884	132.891958649618	247.828326359978	123.204549708146	170.104994380354	37.7107880383812	46.3017289483809	51.4050545701736	83.388169824775	88.7930221838599	171.915920159322
NKD2	441.837676889975	149.984251314703	325.858104710306	115.35760299446	388.968225228664	191.76192011026	112.621237658717	95.8482529308857	365.071324400695	114.417702107806	196.365690232535	165.196320342065	253.07419718885
NKG7	828.568650203472	1643.49831503917	5016.47109023927	3915.69847604397	4107.5044584147	1504.28780853334	4904.88952761559	5347.07548727547	3088.85957157564	982.499833317028	2000.41942880724	1225.55020153769	5008.25109540279
NKIRAS1	174.176545232796	124.670453624458	83.9166356611826	77.5203092122774	131.137858791378	82.4675614981947	90.3316177054293	0	218.152376776025	109.443019407466	85.1814637995014	129.059625267238	165.807232640971
NKIRAS2	68.8833794705974	145.55433671891	281.17522078682	130.123376177751	176.70270803245	204.67852612805	171.278132272632	901.916347251285	167.398558505685	126.854408858654	157.809869775918	174.488613361306	306.307045563056
NKR-P1C	219.44276602776	385.402569833984	1077.83834634947	823.19185496847	821.278624125665	437.177434448261	1324.4726803822	864.205559212904	578.771611854761	502.442952734278	365.831970844174	295.288422611441	1309.87713786367
NKX6-1	0.984048278151392	10.1255190760981	9.80843793442394	1.84572164791137	0	0	0	0	0	0.829113783389897	0	0	10.4720357457455
NKX6-3	0	5.06275953804905	15.257570120215	0	1.11133778636761	5.96151046974902	0	1.57128283493255	0	3.31645513355959	0	0	8.72669645478793
NLE1	567.795856493353	555.637859300883	222.324593180276	373.758633702052	210.042841623479	442.145359839719	153.681063888458	384.964294558475	601.922476328951	513.221431918347	531.711663506361	378.919059784611	230.384786406401
NLGN1	11.8085793378167	6.96129436481744	0	15.6886340072466	0	2.98075523487451	0	169.698546172716	0	0	0	5.16238501068953	14.8353839731395
NLGN2	34.4416897352987	2.53137976902452	32.6947931147465	7.38288659164547	10.0020400773085	12.9166060177895	21.1164820610095	3.1425656698651	10.6850143727033	16.5822756677979	11.6564108357212	13.4222010277928	33.1614465281941
NLGN3	0	25.3137976902452	1.08982643715822	0	41.1194980956017	12.9166060177895	0	0	44.520893219597	12.4367067508485	8.96646987363172	3.09743100641372	0
NLK	45.266220794964	120.240539028665	46.8625367978033	72.906005092499	71.1256183275272	119.23020939498	50.444929367967	56.5661820575719	68.5621755581794	106.126564273907	76.2149939258696	85.6955911774462	34.9067858191517
